,bearing,cruise,dx,latitude,longitude,month,station,year
2431,114.24891995612631,169.0,30.13430871628339,52.61900000000002,-52.40600000000003,6.0,236.0,2006.0
2432,147.68065503624945,169.0,1344.588757877262,42.029,-61.07799999999998,6.0,240.0,2006.0
2433,0.0,169.0,0.0,42.029,-61.07799999999998,6.0,243.0,2006.0
2434,25.590569940183883,169.0,25.16029059180508,42.232999999999976,-61.210000000000015,6.0,246.0,2006.0
2435,25.19336697117567,169.0,17.94569002724671,42.37900000000001,-61.30299999999996,6.0,249.0,2006.0
2436,28.58935281649481,169.0,18.49516719427871,42.52499999999999,-61.41100000000003,6.0,250.0,2006.0
2437,37.13928487125658,169.0,44.56220188255706,42.844000000000015,-61.74099999999999,6.0,253.0,2006.0
2438,38.99696336114846,169.0,48.447060192234254,43.18200000000001,-62.117,6.0,255.0,2006.0
2439,39.8593186397578,169.0,42.805412675185686,43.47699999999999,-62.457,6.0,256.0,2006.0
2440,37.37081620573786,169.0,56.77839587663829,43.88199999999999,-62.88699999999998,6.0,264.0,2006.0
2441,38.5377978492246,169.0,54.70140543973654,44.26600000000001,-63.31500000000001,6.0,269.0,2006.0
2442,34.914375631803814,169.0,18.045073521875747,44.399,-63.445,6.0,275.0,2006.0
2443,,,,,,6.0,287.0,2006.0
2444,,,,,,6.0,300.0,2006.0
2445,,,,,,6.0,310.0,2006.0
2446,,,,,,6.0,320.0,2006.0
2447,,,,,,6.0,326.0,2006.0
2448,,,,,,6.0,327.0,2006.0
2449,0.0,170.0,0.0,55.10400000000002,-54.125,5.0,3.0,2007.0
2450,150.08777478085136,170.0,96.43203928056447,54.350000000000016,-54.867,5.0,9.0,2007.0
2451,-30.327084410609793,170.0,17.143064115422153,54.48299999999998,-54.73299999999998,5.0,13.0,2007.0
2452,-35.275359912244646,170.0,29.595829336584256,54.70000000000001,-54.46699999999999,5.0,16.0,2007.0
2453,-26.477954608012613,170.0,31.080308861634315,54.95000000000002,-54.25,5.0,17.0,2007.0
2454,-28.305851582743234,170.0,40.082257299482514,55.26700000000003,-53.950000000000024,5.0,20.0,2007.0
2455,-26.7037767703958,170.0,18.67958166836374,55.41700000000002,-53.817,5.0,23.0,2007.0
2456,180.0,170.0,1.4146461779773745e-12,55.41700000000001,-53.817,5.0,27.0,2007.0
2457,-31.6705492573171,170.0,23.930432784292194,55.599999999999994,-53.61699999999998,5.0,35.0,2007.0
2458,-29.400465651546178,170.0,29.766723737116447,55.833,-53.38300000000002,5.0,36.0,2007.0
2459,-30.559918194060984,170.0,34.519822424930126,56.099999999999994,-53.099999999999994,5.0,42.0,2007.0
2460,-28.857215687648846,170.0,50.86541229797495,56.5,-52.70000000000001,5.0,48.0,2007.0
2461,90.0,170.0,7.807955467560574e-13,56.5,-52.700000000000024,5.0,54.0,2007.0
2462,-30.291838892282346,170.0,58.069181929647606,56.950000000000024,-52.21700000000001,5.0,63.0,2007.0
2463,-29.259353522424444,170.0,53.24411390543501,57.36699999999998,-51.78299999999999,5.0,64.0,2007.0
2464,-28.87940577393127,170.0,55.08591894074805,57.79999999999999,-51.33400000000001,5.0,74.0,2007.0
2465,134.01037233154457,170.0,2.7200174473724172,57.78299999999998,-51.36699999999998,5.0,83.0,2007.0
2466,-31.39516779560983,170.0,54.440098038218224,58.200000000000024,-50.88300000000002,5.0,96.0,2007.0
2467,-29.209754467041858,170.0,55.2688044038336,58.63300000000002,-50.417,5.0,97.0,2007.0
2468,-30.779612910056144,170.0,54.0868092850021,59.049999999999976,-49.933,5.0,112.0,2007.0
2469,-29.53625950798493,170.0,53.399867591148194,59.46699999999999,-49.46699999999999,5.0,123.0,2007.0
2470,3.470118692943361e-11,170.0,1.7791188263097168,59.48299999999997,-49.467000000000006,5.0,133.0,2007.0
